,t,ID,VA,PA,QA,VB,PB,QB,VC,PC,QC
304,2022-11-09 01:50:00+11:00,B13,,0.227997,-0.239085,,,,,,
305,2022-11-09 01:50:00+11:00,B14,,9.2234112,0.063616,,,,,,
306,2022-11-09 01:50:00+11:00,B2,,0.079902,-0.0704064,,,,,,
307,2022-11-09 01:50:00+11:00,B3,,0.045936,-0.091176,,0.0243492,-0.1132356,,0.2037864,0.0413649
308,2022-11-09 01:50:00+11:00,B4,,0.084609,-0.177513,,,,,,
309,2022-11-09 01:50:00+11:00,B5,,0.2734186,-0.1736514,,,,,,
310,2022-11-09 01:50:00+11:00,B6,,0.1845256,-0.0374164,,,,,,
311,2022-11-09 01:50:00+11:00,B7,,0.009272,0,,0.01183,0,,0.439803,0.2129205
312,2022-11-09 01:50:00+11:00,B8,,0.034717,-0.345539,,,,,,
313,2022-11-09 01:50:00+11:00,B9,,0,-0.057925,,0.00708,0,,0.0571095,-0.1750581
314,2022-11-09 01:50:00+11:00,HOF,234.82,,,235.71,,,233.97,,
315,2022-11-09 01:55:00+11:00,B1,,0.156957,-0.084729,,0.0247728,-0.1624524,,0.0331773,-0.0301184
316,2022-11-09 01:55:00+11:00,B10,,0.156684,-0.1687914,,,,,,
317,2022-11-09 01:55:00+11:00,B11,,0.108199,-0.015457,,,,,,
318,2022-11-09 01:55:00+11:00,B12,,0.01161,0.0076626,,0.01187,0,,0,-0.049308
319,2022-11-09 01:55:00+11:00,B13,,0.2339568,-0.2385988,,,,,,
320,2022-11-09 01:55:00+11:00,B14,,9.1929204,-0.1444752,,,,,,
321,2022-11-09 01:55:00+11:00,B2,,0.0820019,-0.0722453,,,,,,
322,2022-11-09 01:55:00+11:00,B3,,0.046134,-0.089006,,0.022515,-0.099303,,0.1975992,0.0400824
323,2022-11-09 01:55:00+11:00,B4,,0.0849303,-0.1781871,,,,,,
324,2022-11-09 01:55:00+11:00,B5,,0.2047224,-0.2666592,,,,,,
325,2022-11-09 01:55:00+11:00,B6,,0.21949,-0.031289,,,,,,
326,2022-11-09 01:55:00+11:00,B7,,0.011655,0,,0.009492,0,,0.4883832,0.2364729
327,2022-11-09 01:55:00+11:00,B8,,0.0351,-0.349128,,,,,,
328,2022-11-09 01:55:00+11:00,B9,,0,-0.060528,,0.011845,0,,0.0592273,-0.1751068
329,2022-11-09 01:55:00+11:00,HOF,235.34,,,235.92,,,234.52,,
330,2022-11-09 02:00:00+11:00,B1,,0.1149795,-0.0713745,,0.022496,-0.1593664,,0.0330222,-0.0299776
331,2022-11-09 02:00:00+11:00,B10,,0.218772,-0.135464,,,,,,
332,2022-11-09 02:00:00+11:00,B11,,0.098384,-0.0139535,,,,,,
333,2022-11-09 02:00:00+11:00,B12,,0.103545,0.0501618,,0.011765,0,,0,-0.051392
334,2022-11-09 02:00:00+11:00,B13,,0.335946,-0.0683397,,,,,,
335,2022-11-09 02:00:00+11:00,B14,,9.06927,-0.143199,,,,,,
336,2022-11-09 02:00:00+11:00,B2,,0.0777122,-0.0687188,,,,,,
337,2022-11-09 02:00:00+11:00,B3,,0.0488887,-0.0868875,,0.0237653,-0.1103557,,0.1132866,-0.0969696
338,2022-11-09 02:00:00+11:00,B4,,0.0825036,-0.1780092,,,,,,
339,2022-11-09 02:00:00+11:00,B5,,0.2848044,-0.1212882,,,,,,
340,2022-11-09 02:00:00+11:00,B6,,0.2436827,-0.034845,,,,,,
341,2022-11-09 02:00:00+11:00,B7,,0.00926,0,,0,-0.011785,,0.2607078,0.0529818
342,2022-11-09 02:00:00+11:00,B8,,0.0346425,-0.3447975,,,,,,
343,2022-11-09 02:00:00+11:00,B9,,0,-0.060138,,0.002349,0,,0.0367192,-0.1703492
344,2022-11-09 02:00:00+11:00,HOF,233.6,,,234.45,,,232.74,,
345,2022-11-09 02:05:00+11:00,B1,,0.1178766,-0.0792945,,0.023912,-0.169092,,0.161872,0.155832
346,2022-11-09 02:05:00+11:00,B10,,0.2066228,-0.1767584,,,,,,
347,2022-11-09 02:05:00+11:00,B11,,0.1013792,-0.0143783,,,,,,
348,2022-11-09 02:05:00+11:00,B12,,0.0942084,0.0559065,,0.009732,0,,0,-0.070006
349,2022-11-09 02:05:00+11:00,B13,,0.3855246,0.139889,,,,,,
350,2022-11-09 02:05:00+11:00,B14,,9.6870336,0.0749214,,,,,,
351,2022-11-09 02:05:00+11:00,B2,,0.0775228,-0.0703888,,,,,,
352,2022-11-09 02:05:00+11:00,B3,,0.0571449,-0.1393953,,0.0240966,-0.1243774,,0.2768976,-0.1714932
353,2022-11-09 02:05:00+11:00,B4,,0.082926,-0.1846323,,,,,,
354,2022-11-09 02:05:00+11:00,B5,,0.5116142,-0.1477943,,,,,,
355,2022-11-09 02:05:00+11:00,B6,,0.258768,0,,,,,,
356,2022-11-09 02:05:00+11:00,B7,,0.004778,0,,0.008748,-0.008505,,0.3043712,0.0618856
357,2022-11-09 02:05:00+11:00,B8,,0.072,-0.37224,,,,,,
358,2022-11-09 02:05:00+11:00,B9,,0,-0.06201,,0.007275,0,,0.0402637,-0.1786551
359,2022-11-09 02:05:00+11:00,HOF,241.13,,,241.81,,,240.47,,
360,2022-11-09 02:10:00+11:00,B1,,0.1141792,-0.073664,,0.0241638,-0.1591968,,0.153738,0.14391
361,2022-11-09 02:10:00+11:00,B10,,0.2480868,-0.1795272,,,,,,
362,2022-11-09 02:10:00+11:00,B11,,0.0982176,-0.0139299,,,,,,
363,2022-11-09 02:10:00+11:00,B12,,0.0903952,0.0511932,,0.0993139,0.0202874,,0,-0.051458
364,2022-11-09 02:10:00+11:00,B13,,0.3678952,0.107322,,,,,,
365,2022-11-09 02:10:00+11:00,B14,,9.2097792,0.06248,,,,,,
366,2022-11-09 02:10:00+11:00,B2,,0.077847,-0.068838,,,,,,
367,2022-11-09 02:10:00+11:00,B3,,0.0447953,-0.0840202,,0.0197988,-0.0921587,,0.219772,-0.0313292
368,2022-11-09 02:10:00+11:00,B4,,0.0825036,-0.1780092,,,,,,
369,2022-11-09 02:10:00+11:00,B5,,0.53866,-0.1337282,,,,,,
370,2022-11-09 02:10:00+11:00,B6,,0.2441023,-0.034905,,,,,,
371,2022-11-09 02:10:00+11:00,B7,,0.01158,0,,0.01177,0,,0.467566,0.1536788
372,2022-11-09 02:10:00+11:00,B8,,0.0687645,-0.3547782,,,,,,
373,2022-11-09 02:10:00+11:00,B9,,0,-0.057875,,0.009408,0,,0.0591008,-0.1747328
374,2022-11-09 02:10:00+11:00,HOF,234.62,,,234.89,,,233.7,,
375,2022-11-09 02:15:00+11:00,B1,,0.112565,-0.072615,,0.0240108,-0.1581888,,0.1444266,0.1432581
376,2022-11-09 02:15:00+11:00,B10,,0.0734271,-0.1969074,,,,,,
377,2022-11-09 02:15:00+11:00,B11,,0.1029396,-0.0146382,,,,,,
378,2022-11-09 02:15:00+11:00,B12,,0.0101093,0.0061126,,0.0945102,0.0192782,,0,-0.05855
379,2022-11-09 02:15:00+11:00,B13,,0.3045356,0.1105908,,,,,,
380,2022-11-09 02:15:00+11:00,B14,,0.2665949,0.077649,,,,,,
381,2022-11-09 02:15:00+11:00,B2,,0.0809715,-0.0713488,,,,,,
382,2022-11-09 02:15:00+11:00,B3,,0.0453743,-0.0851062,,0.0289296,-0.1114848,,0.1094184,-0.1054438
383,2022-11-09 02:15:00+11:00,B4,,0.0811152,-0.1754352,,,,,,
384,2022-11-09 02:15:00+11:00,B5,,0.4976532,-0.1246476,,,,,,
385,2022-11-09 02:15:00+11:00,B6,,0.93728,0,,,,,,
386,2022-11-09 02:15:00+11:00,B7,,0.01177,0,,0.009424,0,,0.3868416,0.176368
387,2022-11-09 02:15:00+11:00,B8,,0.0645687,-0.3531465,,,,,,
388,2022-11-09 02:15:00+11:00,B9,,0,-0.0611,,0.002349,0,,0.061046,-0.181041
389,2022-11-09 02:15:00+11:00,HOF,235.48,,,235.58,,,234.2,,
390,2022-11-09 02:20:00+11:00,B1,,0.1115334,-0.0749844,,0.0240516,-0.1584576,,0.1396465,0.1424629
391,2022-11-09 02:20:00+11:00,B10,,0.143716,-0.1592656,,,,,,
392,2022-11-09 02:20:00+11:00,B11,,0.098176,-0.013924,,,,,,
393,2022-11-09 02:20:00+11:00,B12,,0.0129965,0.0059075,,0.0946308,0.0193028,,0,-0.051568
394,2022-11-09 02:20:00+11:00,B13,,0.1509555,-0.077244,,,,,,
395,2022-11-09 02:20:00+11:00,B14,,0.11775,-0.15072,,,,,,
396,2022-11-09 02:20:00+11:00,B2,,0.0814545,-0.0717744,,,,,,
397,2022-11-09 02:20:00+11:00,B3,,0.0486984,-0.0891228,,0.022401,-0.103752,,0.112464,-0.0991089
398,2022-11-09 02:20:00+11:00,B4,,0.0792288,-0.1763784,,,,,,
399,2022-11-09 02:20:00+11:00,B5,,0.6501534,0.0920778,,,,,,
400,2022-11-09 02:20:00+11:00,B6,,1.22589,0,,,,,,
401,2022-11-09 02:20:00+11:00,B7,,0.009468,0,,0.0073222,-0.0061412,,0.2180402,0.0545686
402,2022-11-09 02:20:00+11:00,B8,,0.0611246,-0.3541494,,,,,,
403,2022-11-09 02:20:00+11:00,B9,,0,-0.052052,,0.007053,0,,0.0598553,-0.1714144
404,2022-11-09 02:20:00+11:00,HOF,236.28,,,236.6,,,235.24,,
405,2022-11-09 02:25:00+11:00,B1,,0.1121956,-0.0754296,,0.0258221,-0.1589599,,0.1344705,0.145068
406,2022-11-09 02:25:00+11:00,B10,,0.0729344,-0.1951232,,,,,,
407,2022-11-09 02:25:00+11:00,B11,,0.1581516,0.0397152,,,,,,
408,2022-11-09 02:25:00+11:00,B12,,0.008295,0.00474,,0.0949524,0.0193684,,0,-0.061204
409,2022-11-09 02:25:00+11:00,B13,,0.1641024,-0.0795648,,,,,,
410,2022-11-09 02:25:00+11:00,B14,,0.112338,-0.149784,,,,,,
411,2022-11-09 02:25:00+11:00,B2,,0.0796331,-0.0704174,,,,,,
412,2022-11-09 02:25:00+11:00,B3,,0.0478942,-0.090098,,0.0217396,-0.096883,,0.10199,-0.104105
413,2022-11-09 02:25:00+11:00,B4,,0.0813216,-0.1758816,,,,,,
414,2022-11-09 02:25:00+11:00,B5,,0.6198082,0.088275,,,,,,
415,2022-11-09 02:25:00+11:00,B6,,1.276425,0,,,,,,
416,2022-11-09 02:25:00+11:00,B7,,0.004742,0,,0.009464,0,,0.3468255,0.136948
417,2022-11-09 02:25:00+11:00,B8,,0.0614652,-0.3561228,,,,,,
418,2022-11-09 02:25:00+11:00,B9,,0,-0.049833,,0.007077,0,,0.1622825,-0.0875625
419,2022-11-09 02:25:00+11:00,HOF,236.54,,,236.65,,,235.73,,
420,2022-11-09 02:30:00+11:00,B1,,0.1115663,-0.0778814,,0.0240108,-0.1581888,,0.035805,-0.0315084
421,2022-11-09 02:30:00+11:00,B10,,0.072842,-0.194876,,,,,,
422,2022-11-09 02:30:00+11:00,B11,,0.15314,0.0384028,,,,,,
423,2022-11-09 02:30:00+11:00,B12,,0.0107415,0.0052514,,0.009428,0,,0,-0.059525
424,2022-11-09 02:30:00+11:00,B13,,0.150318,-0.072773,,,,,,
425,2022-11-09 02:30:00+11:00,B14,,0.1165832,-0.1490736,,,,,,
426,2022-11-09 02:30:00+11:00,B2,,0.080784,-0.0734184,,,,,,
427,2022-11-09 02:30:00+11:00,B3,,0.053685,-0.0956786,,0.0224485,-0.103972,,0.1405408,0.0351352
428,2022-11-09 02:30:00+11:00,B4,,3.239944,0,,,,,,
429,2022-11-09 02:30:00+11:00,B5,,0.6293952,0.1267728,,,,,,
430,2022-11-09 02:30:00+11:00,B6,,1.291248,0,,,,,,
431,2022-11-09 02:30:00+11:00,B7,,0.009556,0,,0.009476,0,,0.3552381,0.1404816
432,2022-11-09 02:30:00+11:00,B8,,0.035625,-0.35435,,,,,,
433,2022-11-09 02:30:00+11:00,B9,,0,-0.050211,,0.009432,0,,0.1763784,-0.0903114
434,2022-11-09 02:30:00+11:00,HOF,237.38,,,237.54,,,236.54,,
435,2022-11-09 02:35:00+11:00,B1,,0.060078,-0.0664392,,0.0235128,-0.1541136,,0.0333324,-0.0302592
436,2022-11-09 02:35:00+11:00,B10,,0.1505906,-0.1669846,,,,,,
437,2022-11-09 02:35:00+11:00,B11,,0.0968448,-0.0137352,,,,,,
438,2022-11-09 02:35:00+11:00,B12,,0.0932976,0.055366,,0.004664,0,,0,-0.0472
439,2022-11-09 02:35:00+11:00,B13,,0.21197,-0.07708,,,,,,
440,2022-11-09 02:35:00+11:00,B14,,0.2365106,0.0858115,,,,,,
441,2022-11-09 02:35:00+11:00,B2,,0.081213,-0.0715616,,,,,,
442,2022-11-09 02:35:00+11:00,B3,,0.0487899,-0.0968727,,0.0222205,-0.0980041,,0.1360034,0.0275301
443,2022-11-09 02:35:00+11:00,B4,,3.164184,0,,,,,,
444,2022-11-09 02:35:00+11:00,B5,,0.594944,0,,,,,,
445,2022-11-09 02:35:00+11:00,B6,,1.317708,0,,,,,,
446,2022-11-09 02:35:00+11:00,B7,,0.004716,0,,0,-0.009356,,0.4143615,0.163681
447,2022-11-09 02:35:00+11:00,B8,,0.0317115,-0.3509406,,,,,,
448,2022-11-09 02:35:00+11:00,B9,,0,-0.049623,,0.009344,0,,0.170747,-0.0921566
449,2022-11-09 02:35:00+11:00,HOF,235.94,,,236.07,,,235.2,,
450,2022-11-09 02:40:00+11:00,B1,,0.0602565,-0.0666366,,0.0236037,-0.1547094,,0.035535,-0.0312708
451,2022-11-09 02:40:00+11:00,B10,,0.286822,0,,,,,,
452,2022-11-09 02:40:00+11:00,B11,,0.0973024,-0.0138001,,,,,,
453,2022-11-09 02:40:00+11:00,B12,,0.0915255,0.054395,,0.011685,0,,0,-0.042642
454,2022-11-09 02:40:00+11:00,B13,,0.2221701,-0.0729549,,,,,,
455,2022-11-09 02:40:00+11:00,B14,,0.3807544,0.2954862,,,,,,
456,2022-11-09 02:40:00+11:00,B2,,0.2195227,0.1302013,,,,,,
457,2022-11-09 02:40:00+11:00,B3,,0.053235,-0.0948766,,0.0253908,-0.1027387,,0.22981,-0.03283
458,2022-11-09 02:40:00+11:00,B4,,3.156957,0,,,,,,
459,2022-11-09 02:40:00+11:00,B5,,0.5129856,-0.1032512,,,,,,
460,2022-11-09 02:40:00+11:00,B6,,1.39111,0,,,,,,
461,2022-11-09 02:40:00+11:00,B7,,0.009476,0,,0,-0.009388,,0.3466521,0.1680093
462,2022-11-09 02:40:00+11:00,B8,,0.0319545,-0.3536298,,,,,,
463,2022-11-09 02:40:00+11:00,B9,,0,-0.049707,,0.007023,0,,0.0591514,-0.1748824
464,2022-11-09 02:40:00+11:00,HOF,236.85,,,236.69,,,236.08,,
465,2022-11-09 02:45:00+11:00,B1,,0.14244,-0.080716,,0.0241536,-0.1591296,,0.0338052,-0.0297864
466,2022-11-09 02:45:00+11:00,B10,,0.288652,0,,,,,,
467,2022-11-09 02:45:00+11:00,B11,,0.109926,-0.0156024,,,,,,
468,2022-11-09 02:45:00+11:00,B12,,0.0104456,0.0056976,,0.004728,0,,0,-0.054257
469,2022-11-09 02:45:00+11:00,B13,,0.1287104,-0.2290288,,,,,,
470,2022-11-09 02:45:00+11:00,B14,,0.074718,-0.14825,,,,,,
471,2022-11-09 02:45:00+11:00,B2,,0.2112838,0.1308398,,,,,,
472,2022-11-09 02:45:00+11:00,B3,,0.0470052,-0.0932982,,0.021276,-0.09456,,0.1895028,-0.0384191
473,2022-11-09 02:45:00+11:00,B4,,0.040188,-0.170208,,,,,,
474,2022-11-09 02:45:00+11:00,B5,,0.383702,-0.3079032,,,,,,
475,2022-11-09 02:45:00+11:00,B6,,1.53846,0,,,,,,
476,2022-11-09 02:45:00+11:00,B7,,0.009492,0,,0.01183,0,,0.2534181,0.063531
477,2022-11-09 02:45:00+11:00,B8,,0.03531,-0.3512168,,,,,,
478,2022-11-09 02:45:00+11:00,B9,,0,-0.05225,,0.007089,0,,0.0370194,-0.1717419
479,2022-11-09 02:45:00+11:00,HOF,236.98,,,236.78,,,236.26,,
480,2022-11-09 02:50:00+11:00,B1,,0.117304,-0.07568,,0.0241332,-0.1589952,,0.0354,-0.031152
481,2022-11-09 02:50:00+11:00,B10,,0.2138304,-0.1269248,,,,,,
482,2022-11-09 02:50:00+11:00,B11,,0.0982592,-0.0139358,,,,,,
483,2022-11-09 02:50:00+11:00,B12,,0.01182,0,,0.011785,0,,0,-0.054142
484,2022-11-09 02:50:00+11:00,B13,,0.3384652,-0.0483185,,,,,,
485,2022-11-09 02:50:00+11:00,B14,,0.079194,-0.14775,,,,,,
486,2022-11-09 02:50:00+11:00,B2,,0.2048721,0.1268931,,,,,,
487,2022-11-09 02:50:00+11:00,B3,,0.0478336,-0.0925888,,0.0191079,-0.1045037,,0.0816838,-0.1033406
488,2022-11-09 02:50:00+11:00,B4,,0.0396648,-0.167631,,,,,,
489,2022-11-09 02:50:00+11:00,B5,,0.4894782,-0.1593978,,,,,,
490,2022-11-09 02:50:00+11:00,B6,,1.431105,0,,,,,,
491,2022-11-09 02:50:00+11:00,B7,,0.002367,0,,0,-0.009444,,0.2533104,0.063504
492,2022-11-09 02:50:00+11:00,B8,,0.035205,-0.3501724,,,,,,
493,2022-11-09 02:50:00+11:00,B9,,0,-0.063936,,0.002358,0,,0.0628653,-0.1736391
494,2022-11-09 02:50:00+11:00,HOF,236.6,,,236.52,,,235.68,,
495,2022-11-09 02:55:00+11:00,B1,,0.1187928,-0.0768382,,0.024072,-0.158592,,0.0331773,-0.0301184
496,2022-11-09 02:55:00+11:00,B10,,0.0727804,-0.1947112,,,,,,
497,2022-11-09 02:55:00+11:00,B11,,0.0981344,-0.0139181,,,,,,
498,2022-11-09 02:55:00+11:00,B12,,0.008024,0.00472,,0.01177,0,,0,-0.061048
499,2022-11-09 02:55:00+11:00,B13,,0.2608368,-0.0371616,,,,,,
500,2022-11-09 02:55:00+11:00,B14,,0.1203916,-0.1427736,,,,,,
501,2022-11-09 02:55:00+11:00,B2,,0.197652,0.1277679,,,,,,
502,2022-11-09 02:55:00+11:00,B3,,0.0466884,-0.0900756,,0.0230888,-0.0937688,,0.085556,-0.1026672
503,2022-11-09 02:55:00+11:00,B4,,0.0395976,-0.167347,,,,,,
504,2022-11-09 02:55:00+11:00,B5,,0.5269215,-0.152425,,,,,,
505,2022-11-09 02:55:00+11:00,B6,,1.430823,0,,,,,,
506,2022-11-09 02:55:00+11:00,B7,,0.009444,0,,0.0080172,-0.0087246,,0.2920624,0.1155592
507,2022-11-09 02:55:00+11:00,B8,,0.0348511,-0.3468737,,,,,,
508,2022-11-09 02:55:00+11:00,B9,,0,-0.061386,,0.007062,0,,0.05825,-0.172187
509,2022-11-09 02:55:00+11:00,HOF,235.94,,,236,,,235.07,,
510,2022-11-09 03:00:00+11:00,B1,,0.1143337,-0.0770148,,0.0246792,-0.1618386,,0.0333042,-0.0302336
511,2022-11-09 03:00:00+11:00,B10,,0.0738936,-0.1981584,,,,,,
512,2022-11-09 03:00:00+11:00,B11,,0.117513,-0.0168554,,,,,,
513,2022-11-09 03:00:00+11:00,B12,,0.0085608,0.0040426,,0.01187,0,,0,-0.05905
514,2022-11-09 03:00:00+11:00,B13,,0.1497994,-0.2395366,,,,,,
515,2022-11-09 03:00:00+11:00,B14,,0.11885,-0.152128,,,,,,
516,2022-11-09 03:00:00+11:00,B2,,0.1951428,0.1310448,,,,,,
517,2022-11-09 03:00:00+11:00,B3,,0.049028,-0.089726,,0.019008,-0.0978912,,0.0901138,-0.0997857
518,2022-11-09 03:00:00+11:00,B4,,0.0398664,-0.168483,,,,,,
519,2022-11-09 03:00:00+11:00,B5,,0.4581857,-0.1491053,,,,,,
520,2022-11-09 03:00:00+11:00,B6,,1.37703,0,,,,,,
521,2022-11-09 03:00:00+11:00,B7,,0.00238,0,,0.008309,-0.0085464,,0.5647152,0.2406096
522,2022-11-09 03:00:00+11:00,B8,,0.03522,-0.3503216,,,,,,
523,2022-11-09 03:00:00+11:00,B9,,0,-0.061984,,0.014238,0,,0.0593032,-0.1753312
524,2022-11-09 03:00:00+11:00,HOF,237.81,,,237.42,,,236.34,,
525,2022-11-09 03:05:00+11:00,B1,,0.1137565,-0.076626,,0.0241332,-0.1589952,,0.0358568,-0.030667
526,2022-11-09 03:05:00+11:00,B10,,0.0733338,-0.1966572,,,,,,
527,2022-11-09 03:05:00+11:00,B11,,0.0983008,-0.0139417,,,,,,
528,2022-11-09 03:05:00+11:00,B12,,0.104148,0.0560979,,0.0118,0,,0,-0.058975
529,2022-11-09 03:05:00+11:00,B13,,0.156468,-0.236472,,,,,,
530,2022-11-09 03:05:00+11:00,B14,,0.3775816,0.293073,,,,,,
531,2022-11-09 03:05:00+11:00,B2,,0.1915428,0.1288732,,,,,,
532,2022-11-09 03:05:00+11:00,B3,,0.0501168,-0.099288,,0.0181566,-0.1044594,,0.0925515,-0.0972615
533,2022-11-09 03:05:00+11:00,B4,,0.0880396,-0.1796102,,,,,,
534,2022-11-09 03:05:00+11:00,B5,,0.6914291,0.0978016,,,,,,
535,2022-11-09 03:05:00+11:00,B6,,1.404904,0,,,,,,
536,2022-11-09 03:05:00+11:00,B7,,0.004726,0,,0.008949,-0.0077715,,0.457275,0.092862
537,2022-11-09 03:05:00+11:00,B8,,0.073164,-0.358316,,,,,,
538,2022-11-09 03:05:00+11:00,B9,,0,-0.063963,,0.002358,0,,0.03861,-0.171288
539,2022-11-09 03:05:00+11:00,HOF,236.01,,,235.86,,,234.89,,
540,2022-11-09 03:10:00+11:00,B1,,0.1141413,-0.0768852,,0.0242454,-0.1597344,,0.0357,-0.031416
541,2022-11-09 03:10:00+11:00,B10,,0.0738625,-0.198075,,,,,,
542,2022-11-09 03:10:00+11:00,B11,,0.1104375,-0.015675,,,,,,
543,2022-11-09 03:10:00+11:00,B12,,0.0940896,0.055836,,0.009496,0,,0,-0.054717
544,2022-11-09 03:10:00+11:00,B13,,0.1504776,-0.2408588,,,,,,
545,2022-11-09 03:10:00+11:00,B14,,0.3780924,0.2932822,,,,,,
546,2022-11-09 03:10:00+11:00,B2,,0.190785,0.128217,,,,,,
547,2022-11-09 03:10:00+11:00,B3,,0.060741,-0.0998058,,0.02565,-0.0988,,0.1820782,0.0456384
548,2022-11-09 03:10:00+11:00,B4,,0.0846804,-0.1776628,,,,,,
549,2022-11-09 03:10:00+11:00,B5,,0.6465251,0.0914516,,,,,,
550,2022-11-09 03:10:00+11:00,B6,,0.1919568,-0.0274224,,,,,,
551,2022-11-09 03:10:00+11:00,B7,,0.004748,0,,0.009496,0,,0.223017,0.055932
552,2022-11-09 03:10:00+11:00,B8,,0.0712166,-0.363181,,,,,,
553,2022-11-09 03:10:00+11:00,B9,,0,-0.061854,,0.009484,0,,0.028488,-0.175676
554,2022-11-09 03:10:00+11:00,HOF,237.8,,,237.45,,,236.78,,
555,2022-11-09 03:15:00+11:00,B1,,0.1117064,-0.0779792,,0.024378,-0.160608,,0.0353276,-0.0322245
556,2022-11-09 03:15:00+11:00,B10,,0.2605308,-0.1817268,,,,,,
557,2022-11-09 03:15:00+11:00,B11,,0.099216,-0.0140715,,,,,,
558,2022-11-09 03:15:00+11:00,B12,,0.0916136,0.0566904,,0.004762,0,,0,-0.054832
559,2022-11-09 03:15:00+11:00,B13,,0.156283,-0.2371684,,,,,,
560,2022-11-09 03:15:00+11:00,B14,,0.1118988,-0.1491984,,,,,,
561,2022-11-09 03:15:00+11:00,B2,,0.0793206,-0.0721746,,,,,,
562,2022-11-09 03:15:00+11:00,B3,,0.057384,-0.0994656,,0.0257364,-0.0991328,,0.1780101,0.0445621
563,2022-11-09 03:15:00+11:00,B4,,0.0851088,-0.1785616,,,,,,
564,2022-11-09 03:15:00+11:00,B5,,0.678057,0.096696,,,,,,
565,2022-11-09 03:15:00+11:00,B6,,0.1926064,-0.0275152,,,,,,
566,2022-11-09 03:15:00+11:00,B7,,0.009568,0,,0.0064476,-0.007164,,0.2657196,0.066668
567,2022-11-09 03:15:00+11:00,B8,,0.0708346,-0.3662957,,,,,,
568,2022-11-09 03:15:00+11:00,B9,,0,-0.062192,,0.007131,0,,0.058261,-0.1785878
569,2022-11-09 03:15:00+11:00,HOF,238.88,,,238.71,,,237.81,,
570,2022-11-09 03:20:00+11:00,B1,,0.1094256,-0.0765264,,0.024804,-0.162657,,0.0341198,-0.0300636
571,2022-11-09 03:20:00+11:00,B10,,0.3693394,-0.1077439,,,,,,
572,2022-11-09 03:20:00+11:00,B11,,0.0992992,-0.0140833,,,,,,
573,2022-11-09 03:20:00+11:00,B12,,0.0085932,0.0042966,,0.004762,0,,0,-0.06426
574,2022-11-09 03:20:00+11:00,B13,,0.1255056,-0.2293805,,,,,,
575,2022-11-09 03:20:00+11:00,B14,,0.1115244,-0.1486992,,,,,,
576,2022-11-09 03:20:00+11:00,B2,,0.079254,-0.072114,,,,,,
577,2022-11-09 03:20:00+11:00,B3,,0.0560475,-0.0970695,,0.0297625,-0.1202405,,0.17969,-0.036414
578,2022-11-09 03:20:00+11:00,B4,,0.0832016,-0.1795152,,,,,,
579,2022-11-09 03:20:00+11:00,B5,,0.4255368,-0.3045648,,,,,,
580,2022-11-09 03:20:00+11:00,B6,,0.22752,-0.032469,,,,,,
581,2022-11-09 03:20:00+11:00,B7,,0.002391,0,,0.0066836,-0.0066836,,0.2630068,0.0658706
582,2022-11-09 03:20:00+11:00,B8,,0.0666813,-0.3642555,,,,,,
583,2022-11-09 03:20:00+11:00,B9,,0,-0.05247,,0.00714,0,,0.0596125,-0.182875
584,2022-11-09 03:20:00+11:00,HOF,239.01,,,238.97,,,238.22,,
585,2022-11-09 03:25:00+11:00,B1,,0.0599137,-0.0680295,,0.0248664,-0.1630662,,0.03585,-0.031548
586,2022-11-09 03:25:00+11:00,B10,,0.2238493,-0.1328284,,,,,,
587,2022-11-09 03:25:00+11:00,B11,,0.0991744,-0.0140656,,,,,,
588,2022-11-09 03:25:00+11:00,B12,,0.0085968,0.0042984,,0.01195,0,,0,-0.052602
589,2022-11-09 03:25:00+11:00,B13,,0.2376,-0.0482328,,,,,,
590,2022-11-09 03:25:00+11:00,B14,,0.0842258,-0.1498408,,,,,,
591,2022-11-09 03:25:00+11:00,B2,,0.0792207,-0.0720837,,,,,,
592,2022-11-09 03:25:00+11:00,B3,,0.0694908,-0.1000572,,0.0176786,-0.1084606,,0.1086085,-0.1269884
593,2022-11-09 03:25:00+11:00,B4,,0.08109,-0.1805445,,,,,,
594,2022-11-09 03:25:00+11:00,B5,,0.41705,-0.309225,,,,,,
595,2022-11-09 03:25:00+11:00,B6,,0.249375,0,,,,,,
596,2022-11-09 03:25:00+11:00,B7,,0.004768,0,,0.0069223,-0.0066836,,0.3560202,0.1725292
597,2022-11-09 03:25:00+11:00,B8,,0.0667656,-0.364716,,,,,,
598,2022-11-09 03:25:00+11:00,B9,,0,-0.052514,,0.009532,0,,0.0398963,-0.1770249
599,2022-11-09 03:25:00+11:00,HOF,238.57,,,238.45,,,238,,
600,2022-11-09 03:30:00+11:00,B1,,0.059236,-0.06726,,0.024174,-0.159264,,0.03546,-0.0312048
601,2022-11-09 03:30:00+11:00,B10,,0.2196063,-0.1359806,,,,,,
602,2022-11-09 03:30:00+11:00,B11,,0.098592,-0.013983,,,,,,
603,2022-11-09 03:30:00+11:00,B12,,0.008496,0.004012,,0.011845,0,,0,-0.04977
604,2022-11-09 03:30:00+11:00,B13,,0.227853,-0.0462753,,,,,,
605,2022-11-09 03:30:00+11:00,B14,,0.2696475,0.0675885,,,,,,
606,2022-11-09 03:30:00+11:00,B2,,0.080036,-0.0727386,,,,,,
607,2022-11-09 03:30:00+11:00,B3,,0.055507,-0.0935352,,0.0251326,-0.1062208,,0.090022,-0.0942862
